,Image Name,Acc,F1,Jaccard,Recall,Precision
122,ISIC_0014746.jpg,0.89117431640625,0.9129925582530194,0.8399138066485601,0.9842960858585859,0.8513218364653956
123,ISIC_0009998.jpg,0.9443817138671875,0.8741063102269194,0.7763666482606295,0.7769386627371523,0.9990525817148271
124,ISIC_0010262.jpg,0.9852447509765625,0.9355805742455532,0.8789585680310427,0.9939136588818117,0.8837150767681853
125,ISIC_0014891.jpg,0.9127349853515625,0.9136507073726804,0.8410284920083392,0.8687263121626277,0.9634748272458046
126,ISIC_0009921.jpg,0.7147979736328125,0.7180632023531186,0.560139317063987,0.560139317063987,1.0
127,ISIC_0000385.jpg,0.990875244140625,0.9745510256192016,0.9503652058432935,0.9909987882984248,0.9586403215003348
128,ISIC_0000184.jpg,0.7960052490234375,0.8003524334333886,0.6671563013494,1.0,0.6671563013494
129,ISIC_0014331.jpg,0.88958740234375,0.7962837837837838,0.6615211900084199,0.6659132645853935,0.9901281243436253
130,ISIC_0013488.jpg,0.986480712890625,0.9036328040026105,0.8242063492063492,0.9085739282589677,0.898745131977499
131,ISIC_0014702.jpg,0.3318634033203125,0.21420239398453064,0.11994774394533213,1.0,0.11994774394533213
132,ISIC_0011357.jpg,0.9835052490234375,0.9314825378715853,0.8717522837821806,0.8740335434756751,0.9970149253731343
133,ISIC_0010344.jpg,0.9844207763671875,0.9656518082422204,0.9335848565667079,0.9855789039967038,0.9465145419771813
134,ISIC_0010231.jpg,0.7720794677734375,0.7208715639190476,0.5635646457268079,0.5635646457268079,1.0
135,ISIC_0014643.jpg,0.947235107421875,0.7641522302550812,0.6183222958057395,0.6252232142857143,0.9824622939319537
136,ISIC_0013311.jpg,0.9957733154296875,0.9416964849505367,0.8898170246618934,0.981140350877193,0.9053014973694861
137,ISIC_0012156.jpg,0.9947662353515625,0.8767517067912326,0.780550223928343,1.0,0.780550223928343
138,ISIC_0013031.jpg,0.98101806640625,0.8304715181248297,0.7100908879049173,0.8363985726049958,0.8246278755074425
139,ISIC_0014289.jpg,0.9663238525390625,0.9558007730358681,0.915343306482547,0.9997905144963969,0.9155188950700173
140,ISIC_0012777.jpg,0.9987640380859375,0.9363707776904949,0.880354505169867,0.8922155688622755,0.9851239669421488
141,ISIC_0000548.jpg,0.9691162109375,0.9332233586275157,0.8748067050163915,0.9763893683120469,0.8937124802527646
142,ISIC_0000383.jpg,0.965423583984375,0.9351645207439198,0.8782244196044712,0.8820640146812759,0.9950678925896609
143,ISIC_0000329.jpg,0.994232177734375,0.980796586059744,0.9623168178646196,0.985502807554875,0.9761350996056224
144,ISIC_0014610.jpg,0.9832611083984375,0.8137204958397012,0.6859433152018323,1.0,0.6859433152018323
145,ISIC_0014163.jpg,0.955535888671875,0.9368115187787319,0.8811339995920865,0.9645025897481693,0.9106661045531197
146,ISIC_0014308.jpg,0.8846588134765625,0.5733957898301258,0.40193053247883537,1.0,0.40193053247883537
